OsmNodeID,ref:US-TX:thc,ref:hmdb,name,operator,osm:Latitude,osm:Longitude,addr:full,addr:city,addr:county
12414184410,1175,60974,Davis Home,Texas Historical Commission,32.01422,-97.12321,,,
12402961222,1178,167888,Davis House,Texas Historical Commission,33.19434,-96.62224,,,
12395126163,1179,29251,Davis Mill,Texas Historical Commission,30.9446,-97.53707,,,
12453821492,1179,26539,B. J. Smith Property,Texas Historical Commission,30.26979,-97.74616,,,
12403603376,1181,239509,Jesse Kencheloe Davis,Texas Historical Commission,29.50919,-97.45889,,,
12452329737,1181,169014,First United Methodist Church of Palacios,Texas Historical Commission,28.70464,-96.2131,,,
12395184233,1182,85981,Dawson Massacre,Texas Historical Commission,29.4996,-98.42266,,,
12403578128,1183,110193,Dawson County,Texas Historical Commission,32.70158,-101.91602,,,
6259154800,1185,181110,Six Mile-Royal Community,Texas Historical Commission,28.6772623,-96.6786978,,,
6259154812,1186,173656,Civil War Bombardment of Port Lavaca,Texas Historical Commission,28.6150347,-96.6225974,,,
12452355510,1186,171247,Elias E. Hamilton,Texas Historical Commission,31.60312,-94.64929,,,
12403545400,1187,161904,De Leon Peanut Company,Texas Historical Commission,32.11074,-98.53629,,,
12453546656,1187,85794,Site of Guitar Mansion,Texas Historical Commission,32.45002,-99.73933,,,
12453536662,1188,177167,St. John's Catholic Church,Texas Historical Commission,32.62915,-100.75402,,,
12403538447,1189,131927,De Witt County,Texas Historical Commission,28.98263,-97.49488,,,
12403538463,1191,132624,De Witt County Courthouse,Texas Historical Commission,29.09189,-97.28887,,,
12402964107,1193,130389,William B. DeWees,Texas Historical Commission,29.70419,-96.54191,,,
12403560207,1195,56022,Deaf Smith County,Texas Historical Commission,34.81742,-102.39827,,,
12403560208,1196,56023,"Deaf Smith Courthouse, 1910",Texas Historical Commission,34.81788,-102.39797,,,
12452349910,1197,217828,Moody,Texas Historical Commission,31.30788,-97.3624,,,
6259154852,1199,172433,Civil War Torpedo Works,Texas Historical Commission,28.6149952,-96.6225538,,,
12402964186,1201,244011,William Shelby Delaney,Texas Historical Commission,29.70102,-96.53963,,,
12454128095,1201,200135,St. John the Baptizer Catholic Church,Texas Historical Commission,33.21602,-97.74832,,,
12403587383,1202,104571,Della Plain,Texas Historical Commission,34.06758,-101.32264,,,
12453545527,1203,94055,City of Albany,Texas Historical Commission,32.72527,-99.29752,,,
12403570199,1205,212157,The Denny Cemetery,Texas Historical Commission,32.35573,-98.01122,,,
12403609276,1206,208761,Rev. Nelson T. Denson and Marlin Missionary Baptist Church,Texas Historical Commission,31.30106,-96.89637,,,
8973073591,1208,121787,Denton County Courthouse,Texas Historical Commission,33.2151625,-97.1329554,,,
12394945881,1209,26417,Denuded Ouachita Rock Belt,Texas Historical Commission,30.21295,-102.98842,,,
12403588006,1212,201941,Desdemona First Baptist Church,Texas Historical Commission,32.2724,-98.54853,,,
6311922038,1213,162659,Devine Evergreen Cemetery,Texas Historical Commission,29.1532811,-98.8981729,,,
6311922037,1214,162658,"Devine Lodge, No. 590 A.F. & A.M.",Texas Historical Commission,29.1463683,-98.9092251,,,
12454129295,1214,192462,Brownson's Bank,Texas Historical Commission,28.79915,-97.00624,,,
12403603321,1215,128150,Sarah Seely Dewitt,Texas Historical Commission,29.47466,-97.4483,,,
12403603352,1216,167460,Dewville United Methodist Church,Texas Historical Commission,29.37961,-97.80973,,,
12453443297,1216,226534,First United Methodist Church of Weatherford,Texas Historical Commission,32.75625,-97.79721,,,
12403539967,1218,104711,Dickens Cemetery,Texas Historical Commission,33.62363,-100.82138,,,
12403539969,1219,104770,Dickens County,Texas Historical Commission,33.62149,-100.83628,,,
12403603329,1221,128171,1834 Homesite of Capt. and Mrs. Almaron Dickinson,Texas Historical Commission,29.49888,-97.45291,,,
12423678227,1223,182115,Dido Cemetery,Texas Historical Commission,32.95177,-97.48623,,,
12403603318,1224,128147,Dikes Family Cemetery,Texas Historical Commission,29.43936,-97.52169,,,
11425381062,1226,137798,Dinosaur Tracks,Texas Historical Commission,32.2351768,-97.756218,,,
12403647252,1228,155149,Discovery Site of the Plainview Point,Texas Historical Commission,34.18088,-101.71522,,,
12438063404,1228,96337,Mabank,Texas Historical Commission,32.36917,-96.11327,,,
12402938787,1231,28804,District Court Tree,Texas Historical Commission,29.70619,-96.53928,,,
12453482342,1231,91540,Amarillo Globe Dream House,Texas Historical Commission,35.18061,-101.84366,,,
12402955219,1232,95933,Divide Cemetery,Texas Historical Commission,31.80591,-100.69658,,,
12403570897,1233,161485,Dixie Settlement,Texas Historical Commission,29.72453,-100.03475,,,
12402938799,1237,76891,Early Site of Doctor Logue's Drugstore,Texas Historical Commission,29.7055,-96.53913,,,
12452321746,1237,158050,Zion Evangelical Lutheran Church,Texas Historical Commission,31.67531,-98.50835,,,
12453473935,1240,106654,Milam,Texas Historical Commission,31.43274,-93.84734,,,
6179641103,1242,118695,Dog Town Jail,Texas Historical Commission,28.4607568,-98.5489739,,,
6277479413,1243,82532,Dolores Townsite,Texas Historical Commission,29.3358018,-100.5353281,,,
9831048909,1244,104622,Dolphin Ward Floyd,Texas Historical Commission,33.9850073,-101.3343998,,,
6259154814,1246,181215,First United Methodist Church of Port Lavaca,Texas Historical Commission,28.6190085,-96.6331169,,,
6259154854,1247,181312,Grace Episcopal Church,Texas Historical Commission,28.6137596,-96.6241725,,,
12395228021,1248,166347,Don Pedro Jaramillo,Texas Historical Commission,27.24997,-98.11916,,,
6259154813,1249,181205,First Presbyterian Church of Port Lavaca,Texas Historical Commission,28.6232834,-96.6340135,,,
12453821445,1249,25666,Daniel Shipman,Texas Historical Commission,30.26524,-97.72733,,,
12403582376,1250,96829,Donley County,Texas Historical Commission,34.94424,-100.8992,,,
12414158087,1251,180681,Donna,Texas Historical Commission,26.1704,-98.05514,,,
12414158085,1252,195624,Donna Central Elementary School,Texas Historical Commission,26.17553,-98.05311,,,
12414158068,1253,223668,Donna Public Schools,Texas Historical Commission,26.07705,-98.06153,,,
12438024547,1253,165668,John T. Knight,Texas Historical Commission,33.24112,-95.89336,,,
12454129221,1255,211724,The Woodhouse Home,Texas Historical Commission,28.80295,-97.00017,,,
12454131558,1257,244647,"Camp Matthew F. Locke, C.S.A.",Texas Historical Commission,32.80583,-95.92011,,,
12394945886,1258,53933,Double Mills,Texas Historical Commission,29.74281,-103.16081,,,
12402908000,1264,100360,Dr. Charles L. Fields,Texas Historical Commission,35.2019,-101.10752,,,
12403647216,1270,91205,Dr. James Henry Wayland,Texas Historical Commission,34.18671,-101.72531,,,
12453482313,1270,91354,Dreamland Cemetery,Texas Historical Commission,34.94081,-101.92267,,,
12423678235,1272,55665,Dr. Lilburn Howard Colley,Texas Historical Commission,32.88494,-97.15685,,,
12438069001,1273,167123,Hallettsville,Texas Historical Commission,29.4438,-96.9423,,,
12453452165,1275,182932,George Owens,Texas Historical Commission,27.80097,-97.39888,,,
12438069028,1276,179273,Captain Charles Welhausen,Texas Historical Commission,29.43235,-97.17358,,,
6259154825,1279,53110,Port Lavaca,Texas Historical Commission,28.6371008,-96.6176279,,,
12403570230,1280,218424,Dr. Theodore Koester Home,Texas Historical Commission,29.70024,-98.1202,,,
12453821496,1280,25758,Austin State Hospital,Texas Historical Commission,30.30745,-97.73717,,,
12403603361,1281,187436,Dr. Thomas Polk,Texas Historical Commission,29.50877,-97.45838,,,
12438027678,1282,96917,Central National Road of the Republic of Texas,Texas Historical Commission,33.66057,-95.56705,,,
12403538445,1283,125623,Dr. William Watt White,Texas Historical Commission,29.21786,-97.29666,,,
12452322443,1286,168537,New Hope Baptist Church,Texas Historical Commission,33.57673,-101.8348,,,
12395184256,1287,30130,"Clara Driscoll (April 2, 1881-July 17, 1945)",Texas Historical Commission,29.41984,-98.46926,,,
12403562988,1289,110575,Dry-Land Farming,Texas Historical Commission,33.2113,-101.48685,,,
12403586738,1290,61290,Dubina,Texas Historical Commission,29.72984,-96.83366,,,
6296521701,1291,193034,Dubuis House,Texas Historical Commission,29.3552696,-98.8783509,,,
12403606812,1292,248528,Duffau Baptist Church,Texas Historical Commission,32.08069,-98.0237,,,
12438060128,1292,118792,Richard Dowling,Texas Historical Commission,29.73262,-93.87311,,,
12403606814,1293,248533,Duffau Cemetery,Texas Historical Commission,32.0647,-98.00852,,,
12403617504,1294,246401,Duffy's Peak,Texas Historical Commission,33.35191,-101.38664,,,
12453545512,1294,85600,Dr. Jack Shackelford,Texas Historical Commission,32.72311,-99.29656,,,
12402961203,1296,164656,Dulaney Cottage,Texas Historical Commission,33.19454,-96.61332,,,
12452322444,1296,73586,Breedlove Airport,Texas Historical Commission,33.54869,-101.8119,,,
12402961204,1297,164657,Dulaney House,Texas Historical Commission,33.19423,-96.61328,,,
5223234755,1299,,Dunlap House,Texas Historical Commission,26.1558395,-97.8221919,,,
12438060132,1299,173651,First United Methodist Church of Beaumont,Texas Historical Commission,30.08605,-94.10182,,,
12403596434,1306,177604,"John J. (""Jack"") Durham",Texas Historical Commission,31.70979,-98.12012,,,
6206876801,1308,193177,Duval County,Texas Historical Commission,27.7630675,-98.2352595,,,
6209295804,1309,,Duval County,Texas Historical Commission,27.7630747,-98.2352567,,,
12414184420,1313,218078,E. A. Hannaford House,Texas Historical Commission,32.44126,-97.78912,,,
12452329759,1314,169066,First Presbyterian Church of Collegeport,Texas Historical Commission,28.72443,-96.17865,,,
6541326022,1324,,Eagar House,Texas Historical Commission,29.419543,-98.4880343,,,
12438024526,1324,164279,White Rock Methodist Church,Texas Historical Commission,33.26857,-96.11864,,,
12402938792,1325,30159,Town of Eagle Lake,Texas Historical Commission,29.58883,-96.33416,,,
6275485880,1326,,Eagle Pass C.S.A.,Texas Historical Commission,28.7085642,-100.5016706,,,
6275485879,1327,121588,Eagle Pass Coal Mines,Texas Historical Commission,28.7549896,-100.4951121,,,
6275485883,1328,195552,Eagle Pass Post Office,Texas Historical Commission,28.7086012,-100.5010395,,,
9887584897,1331,184649,Eakins Cemetery,Texas Historical Commission,33.1401521,-97.3179416,,,
12453513778,1333,238858,Bowser Community,Texas Historical Commission,31.40521,-98.98106,,,
12453536688,1334,33551,Wood-Verner Cemetery,Texas Historical Commission,32.37695,-95.42889,,,
12395078692,1336,193835,Early Bell County Jail,Texas Historical Commission,31.05791,-97.46454,,,
12453459441,1339,60499,Corsicana Public Library,Texas Historical Commission,32.0927131,-96.4664219,,,
12403606807,1341,246147,Early Commercial Building,Texas Historical Commission,32.08491,-98.34158,,,
6210884342,1345,,Early Ingleside Schools,Texas Historical Commission,27.8375291,-97.2192796,,,
9461090326,1350,61375,Early Settlers of Andrews County,Texas Historical Commission,32.3172046,-102.554569,,,
9324803156,1351,105242,Early Settlers of Eastland County,Texas Historical Commission,32.4003542,-98.8189297,,,
12452329347,1351,56760,Former Homesite of Joseph L. Bennett,Texas Historical Commission,30.3825,-95.65117,,,
12452329740,1353,168846,General John Augustus Hulen,Texas Historical Commission,28.70188,-96.24326,,,
12438066367,1354,164251,St. Paul's African Methodist Episcopal (AME) Church,Texas Historical Commission,29.56777,-97.14022,,,
12403538449,1356,132549,Early Texas Bandstands,Texas Historical Commission,29.08931,-97.2896,,,
12452355529,1357,29792,Site of Old North Church,Texas Historical Commission,31.6679,-94.6576,,,
6285103333,1358,64461,Early Texas Wagon Yards,Texas Historical Commission,29.2096754,-99.7864056,,,
6179639267,1359,,Early Trails,Texas Historical Commission,28.4844666,-97.7785108,,,
12453470348,1361,104954,Great Spanish Road_First Ranch in Potter County_First Store in Potter County,Texas Historical Commission,35.47589,-101.88306,,,
6179641132,1363,,Early Schools in Live Oak County,Texas Historical Commission,28.3296189,-98.1220977,,,
12438098815,1368,162822,Hunt Japonica Cemetery,Texas Historical Commission,30.07801,-99.34649,,,
12438024573,1369,163994,Benjamin D. Martin,Texas Historical Commission,33.13525,-96.09907,,,
9324720793,1370,105247,Eastland,Texas Historical Commission,32.4011643,-98.8182959,,,
12438037851,1372,136970,Site of the Town of Bevilport,Texas Historical Commission,30.92448,-94.15603,,,
12438052584,1373,254736,Leo Roark,Texas Historical Commission,33.62267,-100.30957,,,
6179641131,1376,,Echo Stagecoach Depot and Post Office,Texas Historical Commission,28.164137,-97.894228,,,
12438066341,1376,179254,Sunken Garden Dance Platform,Texas Historical Commission,29.43033,-97.16882,,,
12452349068,1377,144945,Speegleville Baptist Church,Texas Historical Commission,31.55038,-97.28146,,,
12403576663,1379,86704,Ector County,Texas Historical Commission,31.88086,-102.29814,,,
12403576672,1380,118220,Ector County Courthouse,Texas Historical Commission,31.84708,-102.36842,,,
12403576669,1381,86919,Ector County Discovery Well,Texas Historical Commission,31.72073,-102.62605,,,
12403576679,1382,202017,Ector County Land Rush,Texas Historical Commission,31.84709,-102.36839,,,
12403576655,1383,85785,Ector County Newspapers,Texas Historical Commission,31.84845,-102.36697,,,
12403576666,1384,86854,Ector County's First Dry Hole,Texas Historical Commission,31.86206,-102.34669,,,
12453536626,1384,111754,First Christian Church,Texas Historical Commission,32.70488,-100.92892,,,
12423678197,1385,53418,Eddleman-McFarland House,Texas Historical Commission,32.74721,-97.34267,,,
12452329703,1385,158748,Old Matagorda Post Office,Texas Historical Commission,28.68891,-95.97163,,,
12452350034,1386,119481,Spanish Fort,Texas Historical Commission,33.94522,-97.61663,,,
12403575104,1387,115514,Eden,Texas Historical Commission,31.21517,-99.84508,,,
12395077362,1388,197208,Edens Cemetery,Texas Historical Commission,29.55219,-98.3003,,,
12453813624,1388,79327,Site of Camp Hudson,Texas Historical Commission,29.95852,-101.14656,,,
12414158073,1389,195665,Edinburg Junior College Auditorium,Texas Historical Commission,26.30335,-98.16628,,,
12402955217,1390,83087,Edith,Texas Historical Commission,31.90341,-100.61028,,,
6265021182,1394,,Edward Burleson Raymond,Texas Historical Commission,26.4780069,-97.7829277,,,
12453459490,1394,217183,Chatfield United Methodist Church,Texas Historical Commission,32.24171,-96.40832,,,
12395098486,1396,254052,Edward D. and Mary S. Miller,Texas Historical Commission,33.57381,-99.24318,,,
12395077340,1398,208013,"Edward H. White II Memorial Hangar, Brooks Air Force Base",Texas Historical Commission,29.34409,-98.44393,,,
12403570887,1400,122862,Edwards County,Texas Historical Commission,30.01585,-100.20808,,,
12403570895,1401,161475,Edwards County,Texas Historical Commission,30.03592,-100.19389,,,
12403570885,1402,122857,Edwards County Courthouse,Texas Historical Commission,30.01611,-100.2081,,,
12403647234,1403,91299,Edwin Lowden Lowe,Texas Historical Commission,34.17736,-101.71411,,,
8789938755,1404,,The Eggeling Hotel,Texas Historical Commission,29.7045713,-98.1233636,,,
12403603338,1405,155582,The Eggleston House,Texas Historical Commission,29.50412,-97.44184,,,
12454129241,1405,192417,Palestine Missionary Baptist Church,Texas Historical Commission,28.7939,-97.00184,,,
12402964101,1406,130346,Ehrenwerth-Ramsey-Untermeyer Building,Texas Historical Commission,29.70593,-96.54064,,,
12395184221,1409,130099,Route of El Camino Real,Texas Historical Commission,29.51526,-98.45361,,,
12454129272,1410,95358,Guadalupe River,Texas Historical Commission,28.79353,-97.0125,,,
12403617442,1412,167412,El Capote Ranch,Texas Historical Commission,29.5003,-97.75675,,,
12395077338,1413,208257,El Carmen Cemetery (Cementerio del Carmen),Texas Historical Commission,29.23996,-98.46678,,,
12395228016,1414,166342,El Encino del Poso (The Oak in the Hole),Texas Historical Commission,26.9255,-98.13484,,,
6257082850,1418,121606,El Fuerte del Cibolo,Texas Historical Commission,29.0108787,-97.9341122,,,
12414158046,1420,224219,El Granjeno Cemetery,Texas Historical Commission,26.13627,-98.30511,,,
12414170831,1421,164458,El Horcon Tract and Rio Rico,Texas Historical Commission,26.08414,-97.89074,,,
8971204973,1422,53926,Hotel El Paisano,Texas Historical Commission,30.3123555,-104.021829,,,
12438038278,1422,190793,West Beulah Missionary Baptist Church,Texas Historical Commission,30.14103,-94.13469,,,
12403588028,1423,38128,El Paso,Texas Historical Commission,31.98251,-106.58455,,,
12403588029,1426,48627,"El Paso County, C.S.A.",Texas Historical Commission,31.76004,-106.48842,,,
12403588009,1427,24743,El Paso del Rio del Norte,Texas Historical Commission,31.76217,-106.50926,,,
12453821428,1431,26767,Dr. Jacob Tally Wilhite,Texas Historical Commission,30.11072,-97.74983,,,
12403576675,1434,120670,El Paso Natural Gas Company's First Compressor Transmission Engine,Texas Historical Commission,31.88613,-102.38791,,,
6345930732,1435,,El Paso Salt War,Texas Historical Commission,31.7511186,-105.0179571,,,
12403588031,1437,60718,El Paso Union Passenger Station,Texas Historical Commission,31.75735,-106.49574,,,
6541326003,1440,,El Quartel (El Cuartel),Texas Historical Commission,29.4204931,-98.4886792,,,
12414158093,1441,166333,El Sal del Rey,Texas Historical Commission,26.52384,-98.07843,,,
12403624071,1443,151623,Eldridge Post Office,Texas Historical Commission,35.28603,-100.76942,,,
12454130584,1445,74422,Schmid Bros. Building,Texas Historical Commission,30.1661,-96.39818,,,
12395124049,1446,233720,Election Oak,Texas Historical Commission,31.72595,-97.5494,,,
12403603360,1448,187433,Eli Mitchell,Texas Historical Commission,29.50818,-97.45953,,,
12423642077,1449,192659,Eli Smith,Texas Historical Commission,32.86835,-97.21131,,,
6223942173,1450,,Elijah Ray House,Texas Historical Commission,28.6715043,-97.6894984,,,
12403617478,1452,239512,Elijah Valentine Dale,Texas Historical Commission,29.57325,-97.93456,,,
12423678220,1453,228320,Elisha Adam Euless,Texas Historical Commission,32.8393,-97.0928,,,
12438046201,1454,93341,Girl Scout Little House,Texas Historical Commission,35.6665,-101.3944,,,
12405531772,1456,262471,Elizabeth Cemetery,Texas Historical Commission,33.015842,-97.2711344,,,
12452322473,1461,160996,Buddy Holly,Texas Historical Commission,33.57833,-101.8425,,,
12402957067,1464,146924,Elm Grove Cemetery,Texas Historical Commission,33.37217,-96.48243,,,
12402957072,1465,150197,Site of Elm Saloon,Texas Historical Commission,33.19789,-96.61137,,,
12452327295,1466,155721,Trinity United Methodist Church Cemetery,Texas Historical Commission,30.69891,-98.9579,,,
12453522775,1469,221238,First Battle - Organized War 1841-1844,Texas Historical Commission,31.78302,-94.11865,,,
12454129231,1470,210839,Robert S. Weisiger,Texas Historical Commission,28.81106,-97.01053,,,
12403538424,1471,117502,Emerald Townsite,Texas Historical Commission,30.69922,-101.09149,,,
12403576674,1472,120669,Emigrant Trail,Texas Historical Commission,31.91289,-102.39388,,,
6346139642,1473,61266,Emigrants' Crossing,Texas Historical Commission,31.4276309,-103.4954532,,,
12403514556,1475,106207,Emma Cemetery,Texas Historical Commission,33.6114,-101.41222,,,
12402905148,1476,94580,Emma Daugherty Banister,Texas Historical Commission,31.73513,-99.31203,,,
12403647232,1477,91297,Emma Grigsby Meharg,Texas Historical Commission,34.17684,-101.71319,,,
6285103306,1479,189373,Emmanuel Lutheran Church,Texas Historical Commission,29.2917843,-99.6359974,,,
12403565563,1480,155162,"Martin, Emmett",Texas Historical Commission,34.00719,-100.29292,,,
6250374024,1482,33783,Empresario James Power,Texas Historical Commission,28.2965909,-97.2756945,,,
12395077317,1483,235149,Engleman-Muench House,Texas Historical Commission,29.42982,-98.48303,,,
12403538492,1484,206890,English-German School,Texas Historical Commission,29.09239,-97.29224,,,
6206876800,1485,117500,Englishmen in South Texas,Texas Historical Commission,27.5166709,-97.8601179,,,
12454038411,1485,119471,Old Ramireño,Texas Historical Commission,27.0056,-99.38278,,,
12438065287,1488,164700,Groesbeck Independent School District,Texas Historical Commission,31.53863,-96.52486,,,
12423678141,1490,217739,Ephraim Merrill Daggett,Texas Historical Commission,32.75109,-97.32936,,,
12403603357,1491,179331,Episcopal Church of the Messiah,Texas Historical Commission,29.50188,-97.44834,,,
12453452178,1492,116204,Cox House,Texas Historical Commission,30.0972,-93.73533,,,
12403570189,1494,186526,Erath County Courthouse,Texas Historical Commission,32.2200786,-98.2020265,,,
12403570205,1495,195554,Erhardt Neuse House,Texas Historical Commission,29.73943,-98.10511,,,
12403538437,1496,143982,"Powell, Ernest Malapert",Texas Historical Commission,30.7104,-101.20135,,,
12453482314,1496,55974,First National Bank,Texas Historical Commission,34.97996,-101.92027,,,
6541326034,1498,61089,Ernst Homestead,Texas Historical Commission,29.4190287,-98.4900454,,,
12389305589,1499,165425,Friedrich Ernst,Texas Historical Commission,29.97852,-96.50344,,,
12389305590,1500,165424,"John Friedrich Ernst, Jr.",Texas Historical Commission,29.97855,-96.50388,,,
6266241411,1501,,Espantosa Lake,Texas Historical Commission,28.5835066,-99.8101808,,,
12395077337,1502,208260,"Enrique Esparza (September, 1824-December 20, 1917)",Texas Historical Commission,29.2401,-98.46681,,,
12453818203,1502,128096,R.F. Tankersley Homestead,Texas Historical Commission,31.4783,-100.30412,,,
12403588051,1503,118277,Espejo-Beltran Expedition - 1582-1583,Texas Historical Commission,31.5853,-106.27302,,,
12453443294,1503,226045,Porter Cemetery,Texas Historical Commission,32.79181,-97.95118,,,
12402961238,1505,170539,Estes House,Texas Historical Commission,33.20464,-96.62089,,,
12453482340,1507,212363,Roof with Snow_Kimbrough House,Texas Historical Commission,34.9787,-101.92231,,,
12403537689,1511,89695,Evant,Texas Historical Commission,31.47563,-98.15214,,,
6179639262,1512,,Evergreen Cemetery,Texas Historical Commission,28.4058696,-97.7425557,,,
12395077399,1516,171800,Evers Family Cemetery,Texas Historical Commission,29.50161,-98.61143,,,
12454129218,1516,75076,Tonkawa Bank,Texas Historical Commission,28.8241,-97.01303,,,
12438052648,1517,180144,Balch Cemetery,Texas Historical Commission,32.40459,-97.21503,,,
6203595665,1519,31938,Explosion of the Steamship Dayton,Texas Historical Commission,27.8004413,-97.3992611,,,
12389411257,1520,187146,Extinct Town of Anarene,Texas Historical Commission,33.48499,-98.66662,,,
6296521714,1523,193051,F.Xavier Schmidt House,Texas Historical Commission,29.3513047,-98.8771176,,,
10928761374,1532,174467,Mount Pleasant Colored School,Texas Historical Commission,32.7565032,-97.8101445,,,
6266241432,1541,,Frio County,Texas Historical Commission,28.9334842,-99.0832352,,,
12453443296,1541,187276,First Baptist Church,Texas Historical Commission,32.75881,-97.80028,,,
6266241434,1542,162751,Frio County,Texas Historical Commission,28.8885612,-99.0936783,,,
12438063406,1542,97853,Poetry Methodist Church,Texas Historical Commission,32.82427,-96.2467,,,
12438063433,1545,97643,Texas & Pacific Railroad Freight Depot,Texas Historical Commission,32.73528,-96.2758,,,
6250881024,1547,,John Fagan,Texas Historical Commission,28.1432303,-96.9893333,,,
12402961209,1548,164679,John Faires House,Texas Historical Commission,33.19449,-96.61291,,,
12454132101,1548,95356,1892 Victoria County Courthouse,Texas Historical Commission,28.79965,-97.00712,,,
6277661020,1550,,Fairview,Texas Historical Commission,29.1128749,-98.3245307,,,
6277661014,1555,,Fairview Methodist Church,Texas Historical Commission,29.0883527,-98.3244369,,,
12423678159,1556,197584,"Fairview, William J. Bryce House",Texas Historical Commission,32.73965,-97.39322,,,
12403610629,1558,215137,The Faison House,Texas Historical Commission,29.89913,-96.87272,,,
12452349020,1558,203359,The C. C. McCulloch House,Texas Historical Commission,31.55913,-97.1335,,,
12403562996,1559,110755,Faith Lutheran Church,Texas Historical Commission,33.19239,-101.3794,,,
12453813610,1559,5800,William H. Dodd,Texas Historical Commission,29.8085,-101.55962,,,
12403609282,1560,208787,Falconer Home,Texas Historical Commission,31.31392,-96.89091,,,
12395228019,1561,166345,Falfurrias,Texas Historical Commission,27.22686,-98.14399,,,
12403609274,1562,208477,Falls County,Texas Historical Commission,31.24878,-96.84736,,,
12453818204,1562,71965,Original Tom Green County,Texas Historical Commission,31.46219,-100.43921,,,
12403609261,1563,84668,Falls of the Brazos River,Texas Historical Commission,31.24913,-96.9206,,,
12453548670,1564,234982,Nevill's Chapel Cemetery,Texas Historical Commission,33.19417,-94.95662,,,
12402961285,1570,201915,Fanny Finch Elementary School,Texas Historical Commission,33.1862,-96.61626,,,
12438098834,1570,156375,Wharton Cemetery,Texas Historical Commission,29.97209,-99.09481,,,
12403514552,1571,106158,Farmer Community,Texas Historical Commission,33.78349,-101.45762,,,
12453459468,1572,62898,James Emerson Whiteselle,Texas Historical Commission,32.09547,-96.46246,,,
12402957083,1574,162995,Farmersville,Texas Historical Commission,33.16317,-96.36998,,,
6184588558,1576,56591,Town of Fashing,Texas Historical Commission,28.7921127,-98.1400748,,,
9875996858,1577,172619,The Faust Hotel,Texas Historical Commission,29.7014617,-98.1229185,,,
12454129280,1577,207392,First United Methodist Church of Victoria,Texas Historical Commission,28.80252,-97.00592,,,
12438058154,1578,163344,W. G. Hughes,Texas Historical Commission,29.76585,-98.76545,,,
12403586795,1579,183276,Fayette County,Texas Historical Commission,29.90948,-96.86855,,,
12403610611,1580,183382,Fayette County Precinct No. 2 Courthouse,Texas Historical Commission,29.90425,-96.6759,,,
12403586758,1581,84614,"Fayette County, C.S.A",Texas Historical Commission,29.91041,-96.86875,,,
12403610640,1582,259528,Fayetteville,Texas Historical Commission,29.90412,-96.67604,,,
12453811783,1582,73469,Discovery Well in the Wasson Field,Texas Historical Commission,33.04923,-102.8187,,,
6209295790,1584,165582,Civil War Raid from Camp Boveda,Texas Historical Commission,27.2986483,-97.8149794,,,
6209295802,1585,49589,Felipe Valerio Store and Garage,Texas Historical Commission,27.8091259,-98.4219968,,,
12402955222,1588,95987,Fence-Cutting War,Texas Historical Commission,31.89261,-100.48531,,,
12453466622,1588,202110,Livingston Telephone Company,Texas Historical Commission,30.71194,-94.93127,,,
12403570217,1590,210026,Ferdinand J. Lindheimer,Texas Historical Commission,29.7134,-98.10999,,,
12423678256,1594,245083,Fielder House,Texas Historical Commission,32.73531,-97.13119,,,
12402907991,1595,55897,Finch-Lord-Nelson and the Founding of Panhandle City,Texas Historical Commission,35.34636,-101.38014,,,
12402961249,1598,171531,First Baptist Church of McKinney at Drexel Street,Texas Historical Commission,33.20477,-96.60799,,,
6342294243,1599,130355,First Bandera County Courthouse,Texas Historical Commission,29.7247595,-99.0692376,,,
12452318350,1599,237344,St. Joseph's Catholic Church,Texas Historical Commission,30.75082,-99.23877,,,
12452354880,1600,104687,Motley County Jail,Texas Historical Commission,34.01531,-100.82191,,,
6266241412,1603,,First Baptist Church,Texas Historical Commission,28.5229909,-99.8619139,,,
12438038283,1603,151554,First Christian Church (Disciples of Christ) of Port Arthur,Texas Historical Commission,29.93498,-93.95756,,,
12403576600,1606,161962,First Baptist Church in Carbon,Texas Historical Commission,32.26808,-98.82843,,,
12453821353,1607,25851,J. Frank Dobie House,Texas Historical Commission,30.28923,-97.73252,,,
12423678266,1609,225015,First Baptist Church of Arlington,Texas Historical Commission,32.73388,-97.1073,,,
12402820683,1610,80766,First Baptist Church of Baird,Texas Historical Commission,32.39333,-99.39707,,,
12395126176,1613,29036,First Baptist Church of Bartlett,Texas Historical Commission,30.79713,-97.42975,,,
6179639261,1615,180920,First Baptist Church of Beeville,Texas Historical Commission,28.4068121,-97.7507177,,,
12452329780,1615,191947,First Christian Church of Bay City,Texas Historical Commission,28.98777,-95.94277,,,
12395078700,1616,152233,First Baptist Church of Belton,Texas Historical Commission,31.06144,-97.46223,,,
12395154342,1617,194103,First Baptist Church of Blanco,Texas Historical Commission,30.10099,-98.43008,,,
12453543149,1617,73502,Maids and Matrons Club,Texas Historical Commission,33.17807,-102.26818,,,
12402955210,1618,82380,First Baptist Church of Bronte,Texas Historical Commission,31.88371,-100.29371,,,
12405584055,1619,55756,First Baptist Church of Canadian,Texas Historical Commission,35.91141,-100.38035,,,
12453470359,1620,150310,Amarillo,Texas Historical Commission,35.1992,-101.81669,,,
12403576596,1621,113524,First Baptist Church of Cisco,Texas Historical Commission,32.38698,-98.97988,,,
6204556754,1625,32085,First Baptist Church of Corpus Christi,Texas Historical Commission,27.7643252,-97.3826876,,,
12438067937,1625,154123,Follett United Methodist Church,Texas Historical Commission,36.43343,-100.1375,,,
